1: Cell Index,2: Num Nuclei,1: Cell Length,2: Nuc Area,1: Cell Area,2/2: Mean Nuc Int,1: Cell Width,2: Whole Cell Int,2: Background Int,2/2: BkgdSubt Nuc Int,2: BkgdSubt WC Int
204,1,14.0168117566377,7.09218642883335,36.6928541374868,315.685064935065,3.41525636151742,257.999058675871,245,70.6850649350649,12.9990586758707
205,1,10.7410148032225,3.35036729024433,27.64340846693,364.46735395189,3.40172567174331,267.277800916285,245,119.46735395189,22.2778009162849
206,1,11.4449836706836,4.25991717316289,28.5644716395058,364.540540540541,3.24516167897236,274.984280532044,245,119.540540540541,29.9842805320436
207,1,14.6360036467874,4.16781085590531,36.059623206341,424.425414364641,3.26371838746587,294.965836526181,245,179.425414364641,49.9658365261814
208,1,7.71778295333923,13.3784425816629,20.0100974242084,0,3.39703576255989,286.764672036824,245,-245,41.7646720368239
209,1,10.6275464395849,3.22372110401516,27.0677439840701,381.971428571429,3.34187105101878,275.461080391323,245,136.971428571429,30.4610803913229
210,1,7.79484288390446,3.40793373853031,19.4229196516913,332.702702702703,3.23744684176232,273.397154712507,245,87.7027027027027,28.3971547125074
211,1,8.98516911124798,3.35036729024433,23.9131026179982,386.515463917526,3.44331164371486,279.280211844006,245,141.515463917526,34.2802118440058
212,1,9.49870720561619,3.41944702818751,24.9032455285171,381.043771043771,3.37984284111465,282.6204345816,245,136.043771043771,37.6204345815996
213,1,8.36176397059582,12.9869907333182,21.449258631358,0,3.48356793330346,298.689210950081,245,-245,53.6892109500805
214,1,8.96602096777862,3.02799517984281,23.2683583971951,521.32319391635,3.40624328423551,323.037110341415,245,276.32319391635,78.0371103414151
215,1,14.4793971942101,4.13327098693372,35.4609321441668,462.713091922006,3.24005802882393,288.966233766234,245,217.713091922006,43.9662337662338
216,1,10.3333737319872,3.31582742127274,27.3440629358429,397.569444444444,3.50514776471677,264.656421052632,245,152.569444444444,19.6564210526316
217,1,8.09372735983496,10.0050487121042,19.7913449207216,0,3.35063595051001,263.317626527051,245,-245,18.3176265270506
218,1,11.2740233509001,2.97042873155683,29.0250032257936,488.585271317829,3.35166428908954,293.611265370885,245,243.585271317829,48.6112653708846
219,1,12.8702416076076,4.49018296630683,33.7915051438732,491.1,3.4338127391399,332.238160136286,245,246.1,87.2381601362862
220,1,9.84143325290354,3.67273940064584,24.488767100858,344.789968652038,3.26620024359098,262.64880112835,245,99.7899686520376,17.6488011283498
221,2,21.5585403420142,14.2649658852671,52.8690261058486,0,3.29655818104497,249.911803135889,245,-245,4.9118031358885
222,1,15.7840489532527,26.3539200253239,38.1435286342937,0,3.2270770033092,289.472381527317,245,-245,44.4723815273167
223,1,11.2043568317328,3.20069452470077,27.8851875497311,340.482014388489,3.29547832658151,257.112716763006,245,95.4820143884892,12.1127167630058
224,1,10.9904939410247,3.75333242824622,26.8950446392122,359.312883435583,3.21912570856953,275.381421232877,245,114.312883435583,30.3814212328767
225,2,15.0379312641162,3.01648189018561,37.0958192754887,473.629770992366,3.22878381509508,340.961204220981,245,228.629770992366,95.9612042209807
226,1,9.22648738042022,3.41944702818751,23.0035527350796,320.717171717172,3.35287260085058,251.684184184184,245,75.7171717171717,6.68418418418418
227,1,9.49518680924427,3.29280084195834,23.3259248454811,346.527972027972,3.20963129207918,260.853899308983,245,101.527972027972,15.8538993089832
228,1,14.0001447087739,6.37836247008714,35.7948175442255,378.335740072202,3.36484065903358,292.054036667739,245,133.335740072202,47.0540366677388
229,1,11.1715136804062,3.24674768332955,25.8473352804073,458.326241134752,3.02758829717388,271.819599109131,245,213.326241134752,26.8195991091314
230,1,11.5958295095379,3.61517295235986,29.8194202121402,363.700636942675,3.37690135285247,273.2138996139,245,118.700636942675,28.2138996138996
231,1,7.93569966171381,15.4047815613296,21.3226124451288,0,3.57266594034314,260.29535637149,245,-245,15.2953563714903
232,1,15.7778701848067,28.5644716395058,38.6040602205815,0,3.22996970275801,272.120787354608,245,-245,27.1207873546078
233,1,9.38343250293077,3.38490715921592,23.8209963007406,395.030612244898,3.30403399002802,273.618656355727,245,150.030612244898,28.6186563557274
234,1,13.3194506032495,4.00662480070456,33.135247633413,495.456896551724,3.30157886158793,298.692494788047,245,250.456896551724,53.6924947880473
235,1,11.8363728736909,3.60365966270266,27.0677439840701,417.632587859425,3.0341105800229,259.552956188856,245,172.632587859425,14.5529561888558
236,1,9.18670585649418,3.12010149710039,23.2568451075379,396.177121771218,3.32766059740943,271.050495049505,245,151.177121771218,26.0504950495049
237,1,11.6885384915666,3.67273940064584,27.758541363502,475.623824451411,3.12184145957943,287.688096225633,245,230.623824451411,42.6880962256325
238,1,15.0356318742088,4.37505006973486,36.3129155787993,380.689473684211,3.29549966334673,282.870957514268,245,135.689473684211,37.8709575142676
239,1,8.14250759249525,4.45564309733524,23.1647387902804,337.832041343669,3.66742274753086,274.886679920477,245,92.8320413436692,29.8866799204771
240,1,13.1052230274279,3.59214637304546,35.0464537165077,374.708333333333,3.52040360793233,268.238501971091,245,129.708333333333,23.2385019710907
241,1,10.9419081341434,3.73030584893183,30.1648189018561,378.882716049383,3.69616574145021,281.269465648855,245,133.882716049383,36.269465648855
242,1,9.85392939519584,9.23365830507199,23.0035527350796,0,3.09176219895364,246.87987987988,245,-245,1.87987987987987
243,1,9.30718419162183,3.93754506276137,22.7387470729641,325.368421052632,3.24347068542246,275.60253164557,245,80.3684210526316,30.6025316455696
244,1,11.7536698360387,3.78787229721781,31.2355548399755,452.452887537994,3.47548244439581,300.086988573535,245,207.452887537994,55.0869885735348
245,1,7.83287887925431,8.4392413187254,19.2041671482046,0,3.32538086836558,276.911870503597,245,-245,31.9118705035971
246,1,12.8456071081799,3.99511151104736,31.8687857711213,365.034582132565,3.23255943051912,266.364161849711,245,120.034582132565,21.364161849711
247,1,10.4671635582861,4.65136902150759,28.7141444050493,313.089108910891,3.6876169769919,262.354049719326,245,68.0891089108911,17.3540497193264
248,2,12.5036076720746,2.86680912464205,32.9740615782122,315.40562248996,3.49632315088682,258.563547486034,245,70.4056224899599,13.5635474860335
249,1,12.3684756229138,3.91451848344698,32.8819552609546,463.220588235294,3.46781989725602,293.325630252101,245,218.220588235294,48.3256302521008
250,1,11.0547027468744,3.52306663510228,27.1598503013277,418.59477124183,3.29900907616946,283.113607460788,245,173.59477124183,38.1136074607884
251,1,7.94716564908768,13.3899558713201,20.2749030863239,0,3.34597846384619,257.133446905168,245,-245,12.1334469051675
252,1,7.88559191516532,12.6531053332595,19.7913449207216,0,3.4122176067853,254.480511925538,245,-245,9.48051192553811
253,1,10.101793117597,3.63819953167425,25.4098302734338,348.335443037975,3.31398655498945,261.326234707748,245,103.335443037975,16.3262347077481
254,1,11.1126995175097,3.62668624201706,27.9772938669887,420.704761904762,3.24724883734158,284.827160493827,245,175.704761904762,39.8271604938271
255,1,10.9438553194808,3.61517295235986,28.1960463704755,623.904458598726,3.38636011137111,328.753368721927,245,378.904458598726,83.7533687219273
256,1,13.7311992774619,19.0429810930038,35.2767195096516,0,3.32217427158775,295.30091383812,245,-245,50.3009138381201
257,1,8.18659618812072,2.64805662115531,21.391692183072,360.021739130435,3.42787921793827,265.186759956943,245,115.021739130435,20.1867599569429
258,1,15.6651769780021,4.5938025732216,39.6517695793865,336.16290726817,3.36779272452991,257.403600464576,245,91.1629072681704,12.4036004645761
259,1,10.3231179213317,3.20069452470077,26.5496459494963,340.68345323741,3.34759732992339,254.779271465742,245,95.68345323741,9.77927146574154
